FIR_ID,Year,Date,Time,Time_of_Day,Day_of_Week,Month,Police_Station,Street,Latitude,Longitude,Location_Type,Hotspot_Flag,Crime_Type,Crime_Category,Victim_Age,Victim_Gender,Victim_Occupation,Weapon_Used,Festival_Day,Festival_Name,Holiday,Holiday_Name,Arrest_Made,Case_Status,Case_Success,Case_Filed_Date,Case_Closed_Date,Investigation_Days
2022_FIR0004,2022,2022-05-16,5:00,Morning,Monday,5,Dwarka PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Snatching,Property,6,Female,Student,Yes,No,None,No,None,No,Open,0,2022-05-18,,
2022_FIR0005,2022,2022-02-22,16:00,Evening,Tuesday,2,Rohini PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Snatching,Property,44,Male,IT Professional,Yes,No,None,No,None,No,Under Investigation,0,2022-02-24,,
2022_FIR0006,2022,2022-12-17,18:00,Evening,Saturday,12,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Road,1,Assault,Violent,62,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2022-12-19,2023-02-06,49
2022_FIR0007,2022,2022-02-07,8:00,Morning,Monday,2,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Road,0,Assault,Violent,79,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2022-02-08,2022-04-18,69
2022_FIR0008,2022,2022-11-06,0:00,Midnight,Sunday,11,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Assault,Violent,11,Female,Student,Yes,No,None,No,None,Yes,Closed,1,2022-11-06,2022-12-03,27
2022_FIR0009,2022,2022-07-30,15:00,Afternoon,Saturday,7,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Road,0,Theft,Property,59,Male,Business Owner,Yes,No,None,No,None,No,Open,0,2022-08-01,,
2022_FIR0010,2022,2022-02-04,18:00,Evening,Friday,2,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Road,0,Snatching,Property,42,Male,Government Employee,No,No,None,No,None,Yes,Closed,1,2022-02-06,2022-03-15,37
2022_FIR0011,2022,2022-07-26,18:00,Evening,Tuesday,7,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Cybercrime,Cyber,23,Male,Private Employee,Yes,No,None,No,None,No,Open,0,2022-07-28,,
2022_FIR0012,2022,2022-01-11,22:00,Night,Tuesday,1,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Market,0,Snatching,Property,38,Female,Shopkeeper,Yes,No,None,No,None,Yes,Closed,1,2022-01-13,2022-02-26,44
2022_FIR0013,2022,2022-05-07,2:00,Midnight,Saturday,5,Chandni Chowk PS,Saket Mall Road,28.5245,77.2066,Road,1,Kidnapping,Violent,55,Female,Daily Wage Worker,Yes,No,None,No,None,Yes,Closed,1,2022-05-08,2022-07-24,77
2022_FIR0014,2022,2022-03-09,18:00,Evening,Wednesday,3,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,0,Robbery,Property,29,Female,Shopkeeper,No,No,None,No,None,No,Open,0,2022-03-11,,
2022_FIR0015,2022,2022-07-01,14:00,Afternoon,Friday,7,Lajpat Nagar PS,Saket Mall Road,28.5245,77.2066,Road,1,Robbery,Property,80,Female,Retired,Yes,No,None,No,None,No,Open,0,2022-07-03,,
2022_FIR0016,2022,2022-04-08,18:00,Evening,Friday,4,Karol Bagh PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Snatching,Property,71,Male,Retired,No,No,None,No,None,Yes,Closed,1,2022-04-10,2022-05-12,32
2022_FIR0017,2022,2022-05-20,20:00,Dusk,Friday,5,Lajpat Nagar PS,Connaught Place Inner Circle,28.6315,77.2167,Market,0,Theft,Property,68,Female,Retired,Yes,No,None,No,None,No,Open,0,2022-05-20,,
2022_FIR0018,2022,2022-11-06,3:00,Midnight,Sunday,11,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,0,Robbery,Property,20,Male,Unemployed,Yes,No,None,No,None,Yes,Closed,1,2022-11-07,2022-12-23,46
2022_FIR0019,2022,2022-04-18,17:00,Evening,Monday,4,Saket PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Robbery,Property,58,Female,Daily Wage Worker,No,No,None,No,None,No,Under Investigation,0,2022-04-20,,
2022_FIR0020,2022,2022-10-12,21:00,Night,Wednesday,10,Lajpat Nagar PS,Saket Mall Road,28.5245,77.2066,Metro Station,0,Assault,Violent,71,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2022-10-12,2023-01-01,81
2022_FIR0021,2022,2022-02-10,20:00,Dusk,Thursday,2,Chandni Chowk PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,1,Robbery,Property,38,Female,Business Owner,No,No,None,No,None,No,Open,0,2022-02-10,,
2022_FIR0022,2022,2022-12-17,23:00,Night,Saturday,12,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,1,Burglary,Property,10,Female,Student,Yes,No,None,No,None,No,Open,0,2022-12-17,,
2022_FIR0023,2022,2022-05-24,22:00,Night,Tuesday,5,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,1,Snatching,Property,43,Male,Business Owner,No,No,None,No,None,Yes,Closed,1,2022-05-25,2022-07-08,44
2022_FIR0024,2022,2022-04-19,9:00,Morning,Tuesday,4,Lajpat Nagar PS,Connaught Place Inner Circle,28.6315,77.2167,Market,0,Theft,Property,36,Male,Driver,No,No,None,No,None,No,Open,0,2022-04-21,,
2022_FIR0025,2022,2022-12-01,7:00,Morning,Thursday,12,Chandni Chowk PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,0,Theft,Property,14,Female,Student,No,No,None,No,None,No,Under Investigation,0,2022-12-01,,
2022_FIR0026,2022,2022-10-24,19:00,Dusk,Monday,10,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Market,0,Kidnapping,Violent,80,Male,Retired,No,Yes,Diwali,No,None,Yes,Closed,1,2022-10-24,2022-12-01,38
2022_FIR0027,2022,2022-09-29,14:00,Afternoon,Thursday,9,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Kidnapping,Violent,32,Male,Private Employee,No,No,None,No,None,Yes,Closed,1,2022-09-30,2022-10-19,19
2022_FIR0028,2022,2022-05-21,19:00,Dusk,Saturday,5,Connaught Place PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,1,Snatching,Property,5,Female,Student,No,No,None,No,None,No,Open,0,2022-05-21,,
2022_FIR0029,2022,2022-01-27,20:00,Dusk,Thursday,1,Lajpat Nagar PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,0,Assault,Violent,17,Male,Student,Yes,No,None,No,None,No,Open,0,2022-01-28,,
2022_FIR0030,2022,2022-01-21,7:00,Morning,Friday,1,Connaught Place PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,0,Assault,Violent,21,Male,Unemployed,No,No,None,No,None,No,Open,0,2022-01-21,,
2022_FIR0031,2022,2022-03-14,16:00,Evening,Monday,3,Dwarka PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Theft,Property,10,Male,Student,No,No,None,No,None,No,Under Investigation,0,2022-03-16,,
2022_FIR0032,2022,2022-12-10,14:00,Afternoon,Saturday,12,Saket PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,0,Burglary,Property,63,Female,Retired,No,No,None,No,None,No,Under Investigation,0,2022-12-11,,
2022_FIR0033,2022,2022-06-20,14:00,Afternoon,Monday,6,Chandni Chowk PS,Connaught Place Inner Circle,28.6315,77.2167,Market,0,Cybercrime,Cyber,41,Female,Government Employee,No,No,None,No,None,Yes,Closed,1,2022-06-21,2022-07-15,24
2022_FIR0034,2022,2022-01-18,20:00,Dusk,Tuesday,1,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Cybercrime,Cyber,36,Female,Driver,Yes,No,None,No,None,No,Under Investigation,0,2022-01-18,,
2022_FIR0035,2022,2022-08-11,10:00,Morning,Thursday,8,Saket PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,0,Theft,Property,30,Female,Business Owner,Yes,No,None,No,None,No,Under Investigation,0,2022-08-13,,
2022_FIR0036,2022,2022-07-24,21:00,Night,Sunday,7,Karol Bagh PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,1,Assault,Violent,74,Male,Retired,No,No,None,No,None,Yes,Closed,1,2022-07-25,2022-08-12,18
2022_FIR0037,2022,2022-11-05,4:00,Midnight,Saturday,11,Connaught Place PS,Karol Bagh Main Road,28.6519,77.1909,Residential,1,Burglary,Property,42,Male,Daily Wage Worker,No,No,None,No,None,No,Open,0,2022-11-07,,
2022_FIR0038,2022,2022-05-13,14:00,Afternoon,Friday,5,Karol Bagh PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,0,Theft,Property,64,Male,Retired,Yes,No,None,No,None,No,Under Investigation,0,2022-05-14,,
2022_FIR0039,2022,2022-02-05,1:00,Midnight,Saturday,2,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,0,Burglary,Property,47,Male,Government Employee,No,No,None,No,None,Yes,Closed,1,2022-02-05,2022-03-27,50
2022_FIR0040,2022,2022-04-07,4:00,Midnight,Thursday,4,Lajpat Nagar PS,Karol Bagh Main Road,28.6519,77.1909,Residential,1,Burglary,Property,46,Male,Driver,No,No,None,No,None,Yes,Closed,1,2022-04-07,2022-06-15,69
2022_FIR0041,2022,2022-11-01,3:00,Midnight,Tuesday,11,Saket PS,Rohini Sector 7 Street,28.7324,77.1194,Market,1,Kidnapping,Violent,55,Male,IT Professional,No,No,None,No,None,Yes,Closed,1,2022-11-03,2023-01-11,69
2022_FIR0042,2022,2022-04-05,23:00,Night,Tuesday,4,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,1,Assault,Violent,80,Female,Retired,No,No,None,No,None,No,Under Investigation,0,2022-04-07,,
2022_FIR0043,2022,2022-01-03,0:00,Midnight,Monday,1,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Road,1,Burglary,Property,39,Male,Daily Wage Worker,Yes,No,None,No,None,No,Under Investigation,0,2022-01-03,,
2022_FIR0044,2022,2022-10-25,21:00,Night,Tuesday,10,Saket PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Cybercrime,Cyber,72,Female,Retired,No,No,None,No,None,No,Open,0,2022-10-25,,
2022_FIR0045,2022,2022-10-10,14:00,Afternoon,Monday,10,Saket PS,Saket Mall Road,28.5245,77.2066,Metro Station,1,Cybercrime,Cyber,44,Male,Daily Wage Worker,No,No,None,No,None,No,Open,0,2022-10-11,,
2022_FIR0046,2022,2022-04-19,17:00,Evening,Tuesday,4,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,0,Kidnapping,Violent,43,Female,Shopkeeper,No,No,None,No,None,No,Under Investigation,0,2022-04-19,,
2022_FIR0047,2022,2022-06-05,10:00,Morning,Sunday,6,Connaught Place PS,Karol Bagh Main Road,28.6519,77.1909,Market,1,Kidnapping,Violent,76,Male,Retired,No,No,None,No,None,Yes,Closed,1,2022-06-06,2022-07-04,28
2022_FIR0048,2022,2022-12-17,5:00,Morning,Saturday,12,Lajpat Nagar PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,0,Robbery,Property,11,Male,Student,Yes,No,None,No,None,No,Under Investigation,0,2022-12-17,,
2022_FIR0049,2022,2022-07-19,22:00,Night,Tuesday,7,Rohini PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,0,Snatching,Property,63,Male,Retired,Yes,No,None,No,None,No,Open,0,2022-07-21,,
2022_FIR0050,2022,2022-10-03,17:00,Evening,Monday,10,Saket PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Kidnapping,Violent,8,Male,Student,No,No,None,No,None,Yes,Closed,1,2022-10-04,2022-11-01,28
2022_FIR0051,2022,2022-08-18,8:00,Morning,Thursday,8,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Assault,Violent,59,Female,IT Professional,Yes,No,None,No,None,No,Under Investigation,0,2022-08-18,,
2022_FIR0052,2022,2022-10-05,4:00,Midnight,Wednesday,10,Rohini PS,Karol Bagh Main Road,28.6519,77.1909,Residential,1,Burglary,Property,45,Male,Shopkeeper,Yes,No,None,No,None,No,Under Investigation,0,2022-10-06,,
2022_FIR0053,2022,2022-02-21,10:00,Morning,Monday,2,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,0,Cybercrime,Cyber,61,Female,Retired,Yes,No,None,No,None,No,Open,0,2022-02-22,,
2022_FIR0054,2022,2022-10-05,22:00,Night,Wednesday,10,Chandni Chowk PS,Connaught Place Inner Circle,28.6315,77.2167,Market,0,Robbery,Property,55,Male,Private Employee,Yes,No,None,No,None,No,Under Investigation,0,2022-10-07,,
2022_FIR0055,2022,2022-01-12,10:00,Morning,Wednesday,1,Dwarka PS,Dwarka Sector 12 Road,28.5921,77.046,Road,0,Snatching,Property,61,Female,Retired,Yes,No,None,No,None,No,Open,0,2022-01-13,,
2022_FIR0056,2022,2022-07-02,18:00,Evening,Saturday,7,Saket PS,Saket Mall Road,28.5245,77.2066,Residential,0,Snatching,Property,14,Male,Student,No,No,None,No,None,No,Open,0,2022-07-03,,
2022_FIR0057,2022,2022-05-30,4:00,Midnight,Monday,5,Karol Bagh PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Kidnapping,Violent,23,Female,IT Professional,No,No,None,No,None,Yes,Closed,1,2022-05-30,2022-08-10,72
2022_FIR0058,2022,2022-03-27,4:00,Midnight,Sunday,3,Karol Bagh PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,1,Assault,Violent,35,Female,IT Professional,Yes,No,None,No,None,No,Under Investigation,0,2022-03-27,,
2022_FIR0059,2022,2022-12-25,18:00,Evening,Sunday,12,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Assault,Violent,57,Female,Shopkeeper,Yes,No,None,No,None,No,Open,0,2022-12-27,,
2022_FIR0060,2022,2022-03-05,4:00,Midnight,Saturday,3,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Snatching,Property,43,Female,Shopkeeper,No,No,None,No,None,No,Open,0,2022-03-05,,
2022_FIR0061,2022,2022-12-09,7:00,Morning,Friday,12,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Market,1,Assault,Violent,19,Male,Student,No,No,None,No,None,Yes,Closed,1,2022-12-11,2023-02-12,63
2022_FIR0062,2022,2022-07-21,20:00,Dusk,Thursday,7,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Snatching,Property,80,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2022-07-23,2022-07-31,8
2022_FIR0063,2022,2022-07-05,11:00,Morning,Tuesday,7,Chandni Chowk PS,Karol Bagh Main Road,28.6519,77.1909,Road,0,Burglary,Property,73,Male,Retired,Yes,No,None,No,None,No,Under Investigation,0,2022-07-07,,
2022_FIR0064,2022,2022-11-13,22:00,Night,Sunday,11,Karol Bagh PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Snatching,Property,7,Female,Student,Yes,No,None,No,None,No,Open,0,2022-11-14,,
2022_FIR0065,2022,2022-06-03,16:00,Evening,Friday,6,Lajpat Nagar PS,Karol Bagh Main Road,28.6519,77.1909,Residential,1,Robbery,Property,30,Female,IT Professional,No,No,None,No,None,Yes,Closed,1,2022-06-05,2022-06-30,25
2022_FIR0066,2022,2022-12-25,18:00,Evening,Sunday,12,Rohini PS,Rohini Sector 7 Street,28.7324,77.1194,Market,1,Robbery,Property,56,Male,Private Employee,Yes,No,None,No,None,No,Under Investigation,0,2022-12-26,,
2022_FIR0067,2022,2022-06-06,8:00,Morning,Monday,6,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Assault,Violent,67,Male,Retired,No,No,None,No,None,Yes,Closed,1,2022-06-07,2022-08-19,73
2022_FIR0068,2022,2022-12-12,0:00,Midnight,Monday,12,Saket PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Snatching,Property,15,Male,Student,No,No,None,No,None,No,Open,0,2022-12-14,,
2022_FIR0069,2022,2022-10-27,0:00,Midnight,Thursday,10,Connaught Place PS,Rohini Sector 7 Street,28.7324,77.1194,Road,0,Burglary,Property,55,Male,Shopkeeper,Yes,No,None,No,None,No,Under Investigation,0,2022-10-29,,
2022_FIR0070,2022,2022-07-21,2:00,Midnight,Thursday,7,Karol Bagh PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Assault,Violent,57,Female,Government Employee,No,No,None,No,None,Yes,Closed,1,2022-07-22,2022-09-16,56
2022_FIR0071,2022,2022-04-03,1:00,Midnight,Sunday,4,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,1,Kidnapping,Violent,29,Male,IT Professional,No,No,None,No,None,No,Under Investigation,0,2022-04-05,,
2022_FIR0072,2022,2022-12-01,8:00,Morning,Thursday,12,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Kidnapping,Violent,18,Male,Student,Yes,No,None,No,None,No,Open,0,2022-12-01,,
2022_FIR0073,2022,2022-04-13,8:00,Morning,Wednesday,4,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,0,Theft,Property,59,Male,Daily Wage Worker,Yes,No,None,No,None,No,Under Investigation,0,2022-04-15,,
2022_FIR0074,2022,2022-11-10,5:00,Morning,Thursday,11,Chandni Chowk PS,Saket Mall Road,28.5245,77.2066,Market,0,Theft,Property,11,Female,Student,No,No,None,No,None,No,Open,0,2022-11-11,,
2022_FIR0075,2022,2022-02-16,20:00,Dusk,Wednesday,2,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Snatching,Property,11,Male,Student,Yes,No,None,No,None,No,Open,0,2022-02-16,,
2022_FIR0076,2022,2022-12-05,5:00,Morning,Monday,12,Connaught Place PS,Connaught Place Inner Circle,28.6315,77.2167,Road,1,Burglary,Property,37,Female,Shopkeeper,Yes,No,None,No,None,No,Under Investigation,0,2022-12-06,,
2022_FIR0077,2022,2022-03-25,16:00,Evening,Friday,3,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,0,Robbery,Property,71,Female,Retired,No,No,None,No,None,No,Under Investigation,0,2022-03-27,,
2022_FIR0078,2022,2022-09-20,4:00,Midnight,Tuesday,9,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,0,Snatching,Property,76,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2022-09-20,2022-10-15,25
2022_FIR0079,2022,2022-07-12,2:00,Midnight,Tuesday,7,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Theft,Property,9,Female,Student,No,No,None,No,None,No,Under Investigation,0,2022-07-14,,
2022_FIR0080,2022,2022-05-05,18:00,Evening,Thursday,5,Chandni Chowk PS,Saket Mall Road,28.5245,77.2066,Road,0,Snatching,Property,54,Female,Daily Wage Worker,Yes,No,None,No,None,No,Under Investigation,0,2022-05-05,,
2022_FIR0081,2022,2022-02-21,1:00,Midnight,Monday,2,Chandni Chowk PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,0,Theft,Property,7,Male,Student,No,No,None,No,None,Yes,Closed,1,2022-02-22,2022-04-25,62
2022_FIR0082,2022,2022-05-17,4:00,Midnight,Tuesday,5,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,0,Kidnapping,Violent,60,Male,Business Owner,Yes,No,None,No,None,Yes,Closed,1,2022-05-18,2022-06-15,28
2022_FIR0083,2022,2022-12-09,23:00,Night,Friday,12,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Market,0,Snatching,Property,76,Male,Retired,Yes,No,None,No,None,No,Under Investigation,0,2022-12-10,,
2022_FIR0084,2022,2022-08-12,5:00,Morning,Friday,8,Lajpat Nagar PS,Connaught Place Inner Circle,28.6315,77.2167,Market,1,Robbery,Property,6,Female,Student,Yes,No,None,No,None,Yes,Closed,1,2022-08-14,2022-10-28,75
2022_FIR0085,2022,2022-02-06,14:00,Afternoon,Sunday,2,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,0,Assault,Violent,44,Male,Government Employee,No,No,None,No,None,Yes,Closed,1,2022-02-06,2022-03-07,29
2022_FIR0086,2022,2022-07-29,12:00,Afternoon,Friday,7,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,1,Kidnapping,Violent,13,Female,Student,No,No,None,No,None,Yes,Closed,1,2022-07-30,2022-08-30,31
2022_FIR0087,2022,2022-06-11,6:00,Morning,Saturday,6,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Road,1,Robbery,Property,42,Male,Daily Wage Worker,No,No,None,No,None,No,Under Investigation,0,2022-06-12,,
2022_FIR0088,2022,2022-05-08,12:00,Afternoon,Sunday,5,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,1,Snatching,Property,41,Female,Daily Wage Worker,Yes,No,None,No,None,Yes,Closed,1,2022-05-09,2022-07-03,55
2022_FIR0089,2022,2022-10-21,16:00,Evening,Friday,10,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Robbery,Property,23,Female,Shopkeeper,No,No,None,No,None,Yes,Closed,1,2022-10-22,2022-11-28,37
2022_FIR0090,2022,2022-04-06,13:00,Afternoon,Wednesday,4,Karol Bagh PS,Saket Mall Road,28.5245,77.2066,Metro Station,0,Kidnapping,Violent,69,Male,Retired,No,No,None,No,None,No,Under Investigation,0,2022-04-07,,
2022_FIR0091,2022,2022-08-20,21:00,Night,Saturday,8,Lajpat Nagar PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,1,Snatching,Property,72,Female,Retired,Yes,No,None,No,None,No,Under Investigation,0,2022-08-20,,
2022_FIR0092,2022,2022-11-27,13:00,Afternoon,Sunday,11,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,1,Kidnapping,Violent,32,Male,Government Employee,No,No,None,No,None,Yes,Closed,1,2022-11-27,2023-02-06,71
2022_FIR0093,2022,2022-08-12,20:00,Dusk,Friday,8,Saket PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,0,Cybercrime,Cyber,17,Male,Student,No,No,None,No,None,No,Under Investigation,0,2022-08-13,,
2022_FIR0094,2022,2022-06-02,8:00,Morning,Thursday,6,Rohini PS,Saket Mall Road,28.5245,77.2066,Road,1,Kidnapping,Violent,33,Male,IT Professional,No,No,None,No,None,Yes,Closed,1,2022-06-02,2022-08-13,72
2022_FIR0095,2022,2022-03-14,9:00,Morning,Monday,3,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Market,1,Cybercrime,Cyber,35,Male,Business Owner,Yes,No,None,No,None,No,Open,0,2022-03-14,,
2022_FIR0096,2022,2022-02-02,0:00,Midnight,Wednesday,2,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Road,1,Theft,Property,44,Male,Private Employee,Yes,No,None,No,None,No,Open,0,2022-02-02,,
2022_FIR0097,2022,2022-03-25,23:00,Night,Friday,3,Karol Bagh PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,1,Assault,Violent,57,Female,IT Professional,Yes,No,None,No,None,No,Under Investigation,0,2022-03-27,,
2022_FIR0098,2022,2022-06-26,12:00,Afternoon,Sunday,6,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,1,Snatching,Property,58,Female,Driver,No,No,None,No,None,No,Under Investigation,0,2022-06-27,,
2022_FIR0099,2022,2022-07-02,5:00,Morning,Saturday,7,Chandni Chowk PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Assault,Violent,10,Female,Student,No,No,None,No,None,Yes,Closed,1,2022-07-02,2022-09-09,69
2022_FIR0100,2022,2022-10-05,16:00,Evening,Wednesday,10,Chandni Chowk PS,Saket Mall Road,28.5245,77.2066,Metro Station,1,Theft,Property,43,Female,Daily Wage Worker,Yes,No,None,No,None,No,Open,0,2022-10-05,,
2022_FIR0101,2022,2022-03-21,4:00,Midnight,Monday,3,Saket PS,Saket Mall Road,28.5245,77.2066,Metro Station,0,Snatching,Property,67,Female,Retired,Yes,No,None,No,None,No,Open,0,2022-03-23,,
2022_FIR0102,2022,2022-10-21,14:00,Afternoon,Friday,10,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,0,Snatching,Property,25,Female,Private Employee,No,No,None,No,None,No,Open,0,2022-10-23,,
2022_FIR0103,2022,2022-08-12,10:00,Morning,Friday,8,Saket PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,1,Snatching,Property,78,Male,Retired,Yes,No,None,No,None,No,Under Investigation,0,2022-08-14,,
2022_FIR0104,2022,2022-01-11,7:00,Morning,Tuesday,1,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Residential,1,Theft,Property,65,Female,Retired,No,No,None,No,None,No,Open,0,2022-01-12,,
2022_FIR0105,2022,2022-01-07,14:00,Afternoon,Friday,1,Connaught Place PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,1,Theft,Property,28,Female,Business Owner,Yes,No,None,No,None,No,Open,0,2022-01-09,,
2022_FIR0106,2022,2022-02-10,16:00,Evening,Thursday,2,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Robbery,Property,5,Female,Student,Yes,No,None,No,None,No,Open,0,2022-02-12,,
2022_FIR0107,2022,2022-02-21,9:00,Morning,Monday,2,Lajpat Nagar PS,Saket Mall Road,28.5245,77.2066,Metro Station,1,Cybercrime,Cyber,17,Male,Student,Yes,No,None,No,None,No,Open,0,2022-02-23,,
2022_FIR0108,2022,2022-05-08,1:00,Midnight,Sunday,5,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Road,1,Cybercrime,Cyber,5,Male,Student,No,No,None,No,None,No,Under Investigation,0,2022-05-08,,
2022_FIR0109,2022,2022-01-10,7:00,Morning,Monday,1,Saket PS,Saket Mall Road,28.5245,77.2066,Residential,0,Theft,Property,28,Male,Shopkeeper,No,No,None,No,None,No,Under Investigation,0,2022-01-12,,
2022_FIR0110,2022,2022-12-07,17:00,Evening,Wednesday,12,Saket PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,0,Robbery,Property,63,Female,Retired,Yes,No,None,No,None,No,Under Investigation,0,2022-12-07,,
2022_FIR0111,2022,2022-08-10,13:00,Afternoon,Wednesday,8,Dwarka PS,Saket Mall Road,28.5245,77.2066,Metro Station,1,Robbery,Property,23,Male,Private Employee,No,No,None,No,None,No,Open,0,2022-08-11,,
2022_FIR0112,2022,2022-02-21,18:00,Evening,Monday,2,Dwarka PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,1,Theft,Property,65,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2022-02-22,2022-04-06,43
2022_FIR0113,2022,2022-04-27,14:00,Afternoon,Wednesday,4,Saket PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,1,Burglary,Property,70,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2022-04-27,2022-07-11,75
2022_FIR0114,2022,2022-06-26,21:00,Night,Sunday,6,Chandni Chowk PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Assault,Violent,52,Male,Business Owner,No,No,None,No,None,Yes,Closed,1,2022-06-28,2022-08-26,59
2022_FIR0115,2022,2022-12-29,1:00,Midnight,Thursday,12,Rohini PS,Chandni Chowk Lane 4,28.6562,77.23,Market,1,Burglary,Property,24,Male,Shopkeeper,Yes,No,None,No,None,Yes,Closed,1,2022-12-30,2023-02-14,46
